scope,image_id,name,category,folder,filename,route,languages,tool_ids,prompt
"localized-only-shared","zana-kufunga-kampuni-sw","Orodha ya Kufunga Kampuni | Winding-up","VAT & Business Tax","/assets/img/tools/","zana-kufunga-kampuni-sw.webp","/sw/zana/kufunga-kampuni/","sw","zana-kufunga-kampuni-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Orodha ya Kufunga Kampuni | Winding-up. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-cote-d-ivoire-sw","Pwani ya Pembe NCC | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-cote-d-ivoire-sw.webp","/sw/zana/mwongozo-tin/cote-d-ivoire/","sw","zana-mwongozo-tin-cote-d-ivoire-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Pwani ya Pembe NCC | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-rwanda-sw","Rwanda TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-rwanda-sw.webp","/sw/zana/mwongozo-tin/rwanda/","sw","zana-mwongozo-tin-rwanda-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Rwanda TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-sao-tome-and-principe-sw","Sao Tome na Principe NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-sao-tome-and-principe-sw.webp","/sw/zana/mwongozo-tin/sao-tome-and-principe/","sw","zana-mwongozo-tin-sao-tome-and-principe-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Sao Tome na Principe NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-senegal-sw","Senegali NINEA | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-senegal-sw.webp","/sw/zana/mwongozo-tin/senegal/","sw","zana-mwongozo-tin-senegal-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Senegali NINEA | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-seychelles-sw","Shelisheli TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-seychelles-sw.webp","/sw/zana/mwongozo-tin/seychelles/","sw","zana-mwongozo-tin-seychelles-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Shelisheli TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-sierra-leone-sw","Sierra Leone TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-sierra-leone-sw.webp","/sw/zana/mwongozo-tin/sierra-leone/","sw","zana-mwongozo-tin-sierra-leone-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Sierra Leone TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-somalia-sw","Somalia TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-somalia-sw.webp","/sw/zana/mwongozo-tin/somalia/","sw","zana-mwongozo-tin-somalia-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Somalia TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-south-sudan-sw","Sudan Kusini TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-south-sudan-sw.webp","/sw/zana/mwongozo-tin/south-sudan/","sw","zana-mwongozo-tin-south-sudan-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Sudan Kusini TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-sudan-sw","Sudan Namba ya kodi | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-sudan-sw.webp","/sw/zana/mwongozo-tin/sudan/","sw","zana-mwongozo-tin-sudan-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Sudan Namba ya kodi | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-tanzania-sw","Tanzania TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-tanzania-sw.webp","/sw/zana/mwongozo-tin/tanzania/","sw","zana-mwongozo-tin-tanzania-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Tanzania TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-togo-sw","Togo NIF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-togo-sw.webp","/sw/zana/mwongozo-tin/togo/","sw","zana-mwongozo-tin-togo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Togo NIF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-tunisia-sw","Tunisia MF | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-tunisia-sw.webp","/sw/zana/mwongozo-tin/tunisia/","sw","zana-mwongozo-tin-tunisia-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Tunisia MF | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-ufuatiliaji-ushuru-afcfta-sw","Ufuatiliaji wa Ushuru wa AfCFTA","VAT & Business Tax","/assets/img/tools/","zana-ufuatiliaji-ushuru-afcfta-sw.webp","/sw/zana/ufuatiliaji-ushuru-afcfta/","sw","zana-ufuatiliaji-ushuru-afcfta-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Ufuatiliaji wa Ushuru wa AfCFTA. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mwongozo-tin-uganda-sw","Uganda TIN | Mwongozo wa TIN kwa Kiswahili","VAT & Business Tax","/assets/img/tools/","zana-mwongozo-tin-uganda-sw.webp","/sw/zana/mwongozo-tin/uganda/","sw","zana-mwongozo-tin-uganda-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Uganda TIN | Mwongozo wa TIN kwa Kiswahili. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-ukaguzi-usajili-wa-sim-sw","Ukaguzi Usajili wa SIM","VAT & Business Tax","/assets/img/tools/","zana-ukaguzi-usajili-wa-sim-sw.webp","/sw/zana/ukaguzi-usajili-wa-sim/","sw","zana-ukaguzi-usajili-wa-sim-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Ukaguzi Usajili wa SIM. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-usajili-na-nyaraka-za-gari-sw","Usajili na Nyaraka za Gari","VAT & Business Tax","/assets/img/tools/","zana-usajili-na-nyaraka-za-gari-sw.webp","/sw/zana/usajili-na-nyaraka-za-gari/","sw","zana-usajili-na-nyaraka-za-gari-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Usajili na Nyaraka za Gari. Category context: VAT & Business Tax. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
